officer_id,allegation_id,race,gender,cr_text,id,disciplined,allegation_count
13603,1060711,Black,F,"Initial / Intake Allegation 1: to arrest the
Initial / Intake Allegation 4: The reporting party alleged that unknown
responding officers failed to take proper
police action in that they failed to arrest the
person that assaulted her.
",228239,false,4
6133,1060729,Black,F,"Initial / Intake Allegation 1: offender that
Initial / Intake Allegation 4: The complainant alleges that the accused
officer refused to arrest the offender that
remained on the scene.
",228256,false,10
13043,1061147,Native American/Alaskan Native,F,"Initial / Intake Allegation 1:  
The reporting party alleged that during a
traffic stop the accused officers found
Vicodin in her vehicle that she acquired
without a prescription. The reporting party
alleged that the accused officers then
questioned her and the witnesses about
various criminal activities in the vicinity of
the incident. The reporting party further
alleged that the accused officers told her
that they would not arrest her if she gave
them a gun by 1900 hours on 03 April 2013.
Initial / Intake Allegation 4: The reporting party alleged that during a
traffic stop the accused officers found
Vicodin in her vehicle that she acquired
without a prescription. The reporting party
alleged that the accused officers then
questioned her and the witnesses about
various criminal activities in the vicinity of
the incident. The reporting party further
alleged that the accused officers told her
that they would not arrest her if she gave
them a gun by 1900 hours on 03 April 2013.
Finding 1: (None Entered)
",228559,false,12
30797,1061031,White,M,"Initial / Intake Allegation 1: The reporting party stated that he was
involved in a verbal altercation and
assaulted by the new owners of the
property. The accused responded to the
scene, failed to provide a case report and
refused to listen to his side of the story. The
accused ordered him to give the new
owners his keys to the building.
The reporting party stated that he was
involved in a verbal altercation and
assaulted by the new owners of the
property. The accused responded to the
scene, failed to provide a case report and
refused to listen to his side of the story. The
accused ordered him to give the new
owners his keys to the building.
Initial / Intake Allegation 4: The reporting party stated that he was
involved in a verbal altercation and
assaulted by the new owners of the
property. The accused responded to the
scene, failed to provide a case report and
refused to listen to his side of the story. The
accused ordered him to give the new
owners his keys to the building.
The reporting party stated that he was
involved in a verbal altercation and
assaulted by the new owners of the
property. The accused responded to the
scene, failed to provide a case report and
refused to listen to his side of the story. The
accused ordered him to give the new
owners his keys to the building.
Finding 1: (None Entered)
",228460,false,10
24620,1061150,Black,M,"Initial / Intake Allegation 1: CPD Accused UNKNOWN, OFF Duty The complainant alleges that during a
Employee traffic stop,the arresting officer damaged
some of his property and failed to return the
remaining of his belongings.
Initial / Intake Allegation 4: The complainant alleges that during a
traffic stop,the arresting officer damaged
some of his property and failed to return the
remaining of his belongings.
",228564,false,2
16544,1061014,Black,M,"Initial / Intake Allegation 1: that he was selling
failed to
pass and his.
Initial / Intake Allegation 4: The reporting party alleged that the accused
officers harassed him, in that they stopped
him under false pretense that he was selling
loose cigarettes. The accused failed to
return his 7 day CTA bus pass and his
Newport 100’s cigarettes.
",228452,false,31
15854,1060957,Black,M,"Initial / Intake Allegation 1: accused officers stopped him while he was
walking to work and arrested him without
justification.
Initial / Intake Allegation 4: The reporting party/victim alleged that the
accused officers stopped him while he was
walking to work and arrested him without
justification.
",228425,false,10
25292,1061192,"",F,"Initial / Intake Allegation 1: ‘The victim alleges that the accused officers
withheld exculpatory evidence, fabricated
false reports, provided false testimony and
other evidence during his trial. The victim
was falsely arrested for murder and
subsequently released after a bench trial.
The victim alleges that the accused officers
withheld exculpatory evidence, fabricated
false reports, provided false testimony and
other evidence during his trial. The victim
was falsely arrested for murder and
subsequently released after a bench trial.
The victim alleges that the accused
officers withheld exculpatory evidence,
fabricated false reports, provided false
testimony and other evidence during his
trial. The victim was falsely arrested for
murder and subsequently released after a
bench trial.
The victim alleges that the accused officers
withheld exculpatory evidence, fabricated
false reports, provided false testimony and
other evidence during his trial. The victim
was falsely arrested for murder and
subsequently released after a bench trial.
The victim alleges that the accused officers
withheld exculpatory evidence, fabricated
false reports, provided false testimony and
other evidence during his trial. The victim
was falsely arrested for murder and
subsequently released after a bench trial.
The victim alleges that the accused officers
withheld exculpatory evidence, fabricated
false reports, provided false testimony and
other evidence during his trial. The victim
was falsely arrested for murder and
subsequently released after a bench trial.
The victim alleges that the accused officers
withheld exculpatory evidence, fabricated
false reports, provided false testimony and
other evidence during his trial. The victim
was falsely arrested for murder and
subsequently released after a bench trial.
The victim alleges that the accused officers
withheld exculpatory evidence, fabricated
false reports, provided false testimony and
other evidence during his trial. The victim
was falsely arrested for murder and
subsequently released after a bench trial.
Initial / Intake Allegation 6: The victim alleges that the accused officers
withheld exculpatory evidence, fabricated
false reports, provided false testimony and
other evidence during his trial. The victim
was falsely arrested for murder and
subsequently released after a bench trial.
The victim alleges that the accused officers
withheld exculpatory evidence, fabricated
false reports, provided false testimony and
other evidence during his trial. The victim
was falsely arrested for murder and
subsequently released after a bench trial.
The victim alleges that the accused
officers withheld exculpatory evidence,
fabricated false reports, provided false
testimony and other evidence during his
trial. The victim was falsely arrested for
murder and subsequently released after a
bench trial.
The victim alleges that the accused officers
withheld exculpatory evidence, fabricated
false reports, provided false testimony and
other evidence during his trial. The victim
was falsely arrested for murder and
subsequently released after a bench trial.
The victim alleges that the accused officers
withheld exculpatory evidence, fabricated
false reports, provided false testimony and
other evidence during his trial. The victim
was falsely arrested for murder and
subsequently released after a bench trial.
The victim alleges that the accused officers
withheld exculpatory evidence, fabricated
false reports, provided false testimony and
other evidence during his trial. The victim
was falsely arrested for murder and
subsequently released after a bench trial.
The victim alleges that the accused officers
withheld exculpatory evidence, fabricated
false reports, provided false testimony and
other evidence during his trial. The victim
was falsely arrested for murder and
subsequently released after a bench trial.
The victim alleges that the accused officers
withheld exculpatory evidence, fabricated
false reports, provided false testimony and
other evidence during his trial. The victim
was falsely arrested for murder and
subsequently released after a bench trial.
Allegation 3: The victim alleges that the accused officers withheld exculpatory
evidence, fabricated false reports, provided false testimony and other
evidence during his trial. The victim was falsely arrested for murder and
subsequently released after a bench trial
The victim alleges that the accused officers withheld exculpatory
evidence, fabricated false reports, provided false testimony and other
evidence during his trial. The victim was falsely arrested for murder and
subsequently released after a bench trial
The victim alleges that the accused officers withheld exculpatory
evidence, fabricated false reports, provided false testimony and other
evidence during his trial. The victim was falsely arrested for murder and
subsequently released after a bench trial
The victim alleges that the accused officers withheld exculpatory
evidence, fabricated false reports, provided false testimony and other
evidence during his trial. The victim was falsely arrested for murder and
subsequently released after a bench trial
The victim alleges that the accused officers withheld exculpatory
evidence, fabricated false reports, provided false testimony and other
evidence during his trial. The victim was falsely arrested for murder and
subsequently released after a bench trial
The victim alleges that the accused officers withheld exculpatory
evidence, fabricated false reports, provided false testimony and other
evidence during his trial. The victim was falsely arrested for murder and
subsequently released after a bench trial
The victim alleges that the accused officers withheld exculpatory
evidence, fabricated false reports, provided false testimony and other
evidence during his trial. The victim was falsely arrested for murder and
subsequently released after a bench trial
The victim alleges that the accused officers withheld exculpatory
evidence, fabricated false reports, provided false testimony and other
evidence during his trial. The victim was falsely arrested for murder and
subsequently released after a bench trial
Finding 1: (None Entered)
",222151,,9
2798,1061204,White,M,"Initial / Intake Allegation 1: the 018th District Station lock-up the
accused, failed to inventory or return
property, three diamond earrings valued at
$200.00 USC each. Total value $600.00
usc.
Initial / Intake Allegation 4: It is alleged that while being processed in
the 018th District Station lock-up the
accused, failed to inventory or return
property, three diamond earrings valued at
$200.00 USC each. Total value $600.00
usc.
",228590,false,10
16551,1060746,Black,M,"Initial / Intake Allegation 1: in his vehicle, ordered
from his vehicle and strip
no apparent reason. The
that the accused
make his life living hell
him.
Initial / Intake Allegation 4: The reporting party alleges that the accused
has harassed him on several occassions
(approx. 35 times) in that he pulled the
reporting party over in his vehicle, ordered
the reporting party from his vehicle and strip
searched him for no apparent reason. The
reporting party alleged that the accused
threatened that to make his life a living hell
whenever he saw him.
",222142,false,48
10440,1060671,Black,F,"Initial / Intake Allegation 1: Duty THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER STOPPED HER
AND SEARCHED HER VEHICLE
WITHOUT JUSTIFICATION.
CITATION:
NO HANDS FREE DEVICE:
Initial / Intake Allegation 4: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER STOPPED HER
AND SEARCHED HER VEHICLE
WITHOUT JUSTIFICATION.
CITATION:
NO HANDS FREE DEVICE:
",228217,false,30
25199,1060779,Black,F,"Initial / Intake Allegation 1: personal property
which was
her to be without a
complainant
stated, ""I don't
Initial / Intake Allegation 4: The complainant alleged that the accused
ordered her out of her vehicle being driven
by her husband who did not have a license
and was arrested. The complainant alleged
the accused failed to provide her with her
coat, medicine and other personal property
that was in the vehicle which was
impounded, and allowed her to be without a
coat on the streets. The complainant
alleged the same accused stated, ""I don't
give a fuck.""
",228281,false,12
27303,1060534,White,M,"Initial / Intake Allegation 1: him if he did not
truck and
for him.
Initial / Intake Allegation 4: The reporting party alleges that the accused
officer threatened to arrest him if he did not
release a vehicle from a tow truck and
tefused to request a supervisor for him.
",228131,false,39
29614,1061915,Hispanic,M,"Initial / Intake Allegation 1: The complainant alleged that the accused
officer drove recklessly and nearly struck
two pedestrians. The accused officer exited
his vehicle and approached the pedestrians
with his weapon drawn. The complainant
alleged that the accused officer had a
verbal altercation with the pedestrians,
called 911 and had the male pedestrian
arrested without justification.
Initial / Intake Allegation 6: No
No
No
CPD Employee
ACCUSED LOG# 06/915
Atiachment
accept
CPD 0134821
Finding 1: (None Entered)
",249530,,10
16946,1062036,Black,M,"Initial / Intake Allegation 1: female plainclothes officer, to tum his
property over to his mother and
the officers’ failure to do so, his
was destroyed. The reporting party
that due to the value of his property
it was not destroyed and he strongly
that the arresting officers and Chicago
Department failed to return his
The reporting party states that the
that was inventoried and destroyed
Huffy Polo bike, 50 CD'S, anda
radio. The reporting party was
to provide the inventory number at
time.
Initial / Intake Allegation 4: female plainclothes officer, to tum his.
property over to his mother and
the officers’ failure to do so, his
was destroyed. The reporting party
that due to the value of his property
it was not destroyed and he strongly
that the arresting officers and Chicago
Department failed to return his
The reporting party states that the
that was inventoried and destroyed
Huffy Polo bike, 50 CD'S, and a
radio. The reporting party was
to provide the inventory number at
time.
",229096,false,7
20718,1061719,Hispanic,F,"Initial / Intake Allegation 1: services
Initial / Intake Allegation 4: The complainant alleges that the accused
officer failed to provide police services
regarding a battery.
",228915,false,18
20058,1061951,Black,F,"Initial / Intake Allegation 1: pass (value $40.00) and a pack of
cigarettes.
Initial / Intake Allegation 4: The reporting party alleged that the accused
failed to inventory or return (2) CTA bus
pass (value $40.00) and a pack of
cigarettes.
",229046,false,31
14447,1062165,Black,F,"Initial / Intake Allegation 1: KEYS TO HER VEHICLE
WITNESS'S ARREST.
Initial / Intake Allegation 4: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICERS FAILED TO
SECURE THE KEYS TO HER VEHICLE
DURING THE WITNESS'S ARREST.
",229168,false,2
17161,1062193,Hispanic,F,"Initial / Intake Allegation 1: The reporting party stated that she was a
former employee with the accused's
company, and the accused
fired her. Arterwards, the accused called
her cellular phone and stated, I'm firing you
because | can't trust you. You're not going
to be able to allowed in my building again.
You're going to be arrested for trespassing.
If you don't get arrested, I'm going to_
fucking kill you anc ormer
employee). The accused called her place of
employment and ""slandered"" her name, in
that he told the Manager that she (reporting
party) was a former employee and stole
clients from him.
Note: Reporting party stated that she filed a
police report with _olice district
(No report number available at this time)
Initial / Intake Allegation 5: The reporting party stated that she was a
former employee with the accused's
company, and the accused
fired her. A.crwarus, the accused called
her cellular phone and stated, I'm firing you
because | can't trust you. You're not going
to be able to allowed in my building again.
You're going to be arrested for trespassing.
If you don't get arrested, I'm going to
fucking kill you and mer
employee). The accused called her piace of
employment and ""slandered” her name, in
that he told the Manager that she (reporting
party) was a former employee and stole
clients from him.
Note: Reporting party stated that she filed a
police report with ___ilice district
(No report number available at this time)
Allegation 2: The Reporting Party Ms. alleged that on 10 May
2013, at 1300 hours, the accused telephoned her and stated,""I'm going to
fucking kill you and
The Reporting Party ‘eged that on 12 May
2013, at 0732 hours, the accused called her place of employmen
ind told the manager that she was a former employee of his.
ana tnat she stole clients from him.
Finding 1: (None Entered)
",229187,false,38
29896,1062228,Black,M,"Initial / Intake Allegation 1: REPORTING PARTY
THAT THE
REPRIMANDED HIM
THE POLICE.
Initial / Intake Allegation 4: THE REPORTING PARTY STATES THAT
HE CALLED THE POLICE TO REPORT
THAT HIS HOUSE GUEST HAD BEEN
BITTEN BY A DOG AND HE ALLEGES
THAT THE POLICE FAILED TO.
RESPOND.HE STATES THAT HE CALLED
‘911’ AGAIN AND HE ALLEGES THAT THE
ACCUSED OFFICER WAS RUDE,
ARROGANT AND CONDESCENDING IN
THE MANNER IN WHICH SHE SPOKE
WITH HIM. THE REPORTING PARTY
FURTHER ALLEGES THAT THE
ACCUSED OFFICER REPRIMANDED HIM
FOR CALLING THE POLICE.
",229221,false,42
19144,1061570,Black,F,"Initial / Intake Allegation 1: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICERS HARASSED
HER AND THE VICTIM. SHE ALLEGES
THAT THEY ARRESTED THE VICTIM
AND IMPOUNDED THEIR VEHICLE
WITHOUT JUSTIFICATION. SHE ALSO
ALLEGES THAT THE ACCUSED
OFFICERS DAMAGED THEIR VEHICLE
AT THIS TIME.
Initial / Intake Allegation 4: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICERS HARASSED
HER AND THE VICTIM. SHE ALLEGES
THAT THEY ARRESTED THE VICTIM
AND IMPOUNDED THEIR VEHICLE
WITHOUT JUSTIFICATION. SHE ALSO.
ALLEGES THAT THE ACCUSED
OFFICERS DAMAGED THEIR VEHICLE
AT THIS TIME.
Finding 1: (None Entered)
",228804,false,45
9361,1062033,"",F,"Initial / Intake Allegation 1: SHE ALLEGES THAT THE
OFFICER WAS EXTREMELY
CONDUCTED HERSELF IN
MANNER. SHE
THE ACCUSED OFFICER
HELP HER UNLESS SHE
AND SHE HAD TO
FOUR TIMES IN ORDER TO
HER VEHICLE HAD BEEN
Initial / Intake Allegation 4: THE REPORTING PARTY STATES THAT
HER CAR WAS STOLEN AND SHE.
CALLED '911' TO REPORT THE
INCIDENT. SHE ALLEGES THAT THE
ACCUSED OFFICER WAS EXTREMELY
RUDE AND CONDUCTED HERSELF IN
AN UNPROFESSIONAL MANNER. SHE
ALLEGES THAT THE ACCUSED OFFICER
COULD NOT HELP HER UNLESS SHE
HAD THE ADDRESS AND SHE HAD TO
CALL BACK FOUR TIMES IN ORDER TO
REPORT THAT HER VEHICLE HAD BEEN
STOLEN.
",229093,false,10
7237,1061598,Black,M,"Initial / Intake Allegation 1: items missing from the
backpack at this time.
Initial / Intake Allegation 4: The reporting party alleges that when he
went to retrieve his backpack he discovered
the contents from the outer from pocket
missing. The reporting party alleges that
the officers removed the contents and failed
to return or inventory them. The reporting
party is unable to provide a detailed
description of the items missing from the
outer pocket of his backpack at this time.
",228824,false,4
819,1061663,Black,F,"Initial / Intake Allegation 1: previous police
him. The
the accused
offender that
Initial / Intake Allegation 4: The complainant states that she called 911
about her landlord and the previous police
reports that she filed against him. The
complainant alleges that the accused
officers failed to arrest the offender that
remained on the scene.
",228871,false,10
22909,1062805,"",F,"Initial / Intake Allegation 1: beaten. The
that the accused
Initial / Intake Allegation 4: The complainant states she called 911
about a juvenile being beaten. The
complainant alleges that the accused
officers failed to respond.
",229588,false,2
32301,1062812,Black,M,"Initial / Intake Allegation 1: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER STOPPED HIM
AND SEARCHED HIS VEHICLE WITHOUT
JUSTIFICATION.
HE ALSO STATES THAT THE ACCUSED
OFFICER WROTE HIM THREE TICKETS.
THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER STOPPED HIM
AND SEARCHED HIS VEHICLE WITHOUT
JUSTIFICATION.
HE ALSO STATES THAT THE ACCUSED
OFFICER WROTE HIM THREE TICKETS.
Initial / Intake Allegation 4: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER STOPPED HIM
AND SEARCHED HIS VEHICLE WITHOUT
JUSTIFICATION.
HE ALSO STATES THAT THE ACCUSED
OFFICER WROTE HIM THREE TICKETS.
THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER STOPPED HIM
AND SEARCHED HIS VEHICLE WITHOUT
JUSTIFICATION.
HE ALSO STATES THAT THE ACCUSED
OFFICER WROTE HIM THREE TICKETS.
Finding 1: (None Entered)
",229591,,4
1026,1062696,Black,M,"Initial / Intake Allegation 1: The complainant alleges that the accused
officer went into an abandoned building to
look for cannabis, came out of the building
and planted the drugs on him and arrested
him without justification.
The complainant alleges that the accused
officer went into an abandoned building to
look for cannabis, came out of the building
and planted the drugs on him and arrested
him without justification.
Initial / Intake Allegation 4: The complainant alleges that the accused
officer went into an abandoned building to
look for cannabis, came out of the building
and planted the drugs on him and arrested
him without justification.
The complainant alleges that the accused
officer went into an abandoned building to
look for cannabis, came out of the building
and planted the drugs on him and arrested
him without justification.
Allegation 2: alleges that on 03 June 2013, 1800 hours, at
; two Chicago Police Department members in civilian dress,
identified as P.O. Justin HOMER #10979 and P.O. Anthony BABICZ
#12652, planted cannabis on him and subsequently arrested him under
GOCRi__ and CB
alleges that on 03 June 2013, 1800 hours, at
GOCR
| two Chicago Police Department members in civilian dress,
identified as P.O. Justin HOMER #10979 and P.O. Anthony BABICZ
#12652, planted cannabis on him and subsequently arrested him under
ind CB
Finding 1: (None Entered)
",229520,,33
32029,1062435,Black,M,"Initial / Intake Allegation 1: The reporting party alleged that the accused
officers falsely testified that the reporting
party sold drugs to an officer on multiple
occasions. The reporting party also alleged
that the accused officers falsely issued a
warrant for his arrest, falsely arrested him,
and charged him without reasonable
suspicion or probable cause.
The reporting party alleged that the accused
officers falsely testified that the reporting
party sold drugs to an officer on multiple
occasions. The reporting party also alleged
that the accused officers falsely issued a
warrant for his arrest, falsely arrested him,
and charged him without reasonable
suspicion or probable cause.
The reporting party alleged that the accused
officers falsely testified that the reporting
party sold drugs to an officer on multiple
occasions. The reporting party also alleged
that the accused officers falsely issued a
warrant for his arrest, falsely arrested him,
and charged him without reasonable
suspicion or probable cause.
The reporting party alleged that the accused
officers falsely testified that the reporting
party sold drugs to an officer on multiple
occasions. The reporting party also alleged
that the accused officers falsely issued a
warrant for his arrest, falsely arrested him,
and charged him without reasonable
suspicion or probable cause.
The reporting party alleged that the accused
officers falsely testified that the reporting
party sold drugs to an officer on multiple
occasions. The reporting party also alleged
that the accused officers falsely issued a
warrant for his arrest, falsely arrested him,
and charged him without reasonable
suspicion or probable cause.
Initial / Intake Allegation 5: The reporting party alleged that the accused
officers falsely testified that the reporting
party sold drugs to an officer on multiple
occasions. The reporting party also alleged
that the accused officers falsely issued a
warrant for his arrest, falsely arrested him,
and charged him without reasonable
suspicion or probable cause.
The reporting party alleged that the accused
officers falsely testified that the reporting
party sold drugs to an officer on multiple
occasions. The reporting party also alleged
that the accused officers falsely issued a
warrant for his arrest, falsely arrested him,
and charged him without reasonable
suspicion or probable cause.
The reporting party alleged that the accused
officers falsely testified that the reporting
party sold drugs to an officer on multiple
occasions. The reporting party also alleged
that the accused officers falsely issued a
warrant for his arrest, falsely arrested him,
and charged him without reasonable
suspicion or probable cause.
The reporting party alleged that the accused
officers falsely testified that the reporting
party sold drugs to an officer on multiple
occasions. The reporting party also alleged
that the accused officers falsely issued a
warrant for his arrest, falsely arrested him,
and charged him without reasonable
suspicion or probable cause.
The reporting party alleged that the accused
officers falsely testified that the reporting
party sold drugs to an officer on multiple
occasions. The reporting party also alleged
that the accused officers falsely issued a
warrant for his arrest, falsely arrested him,
and charged him without reasonable
suspicion or probable cause.
Allegation 2: The complainant alleges that on an unknown date that the you falsely
testified that the the reporting party sold drugs to an officer on multiple
occasions. The reporting party also alleges that you falsely issued a
warrant for his arrest and falsely arrested him.
The complainant alleges that on an unknown date that the you falsely
testified that the the reporting party sold drugs to an officer on multiple
occasions. The reporting party also alleges that you falsely issued a
warrant for his arrest and falsely arrested him.
The complainant alleges that on an unknown date that the you falsely
testified that the the reporting party sold drugs to an officer on multiple
occasions. The reporting party also alleges that you falsely issued a
warrant for his arrest and falsely arrested him.
Allegation 3: The complainant alleges that on an unknown date that the you falsely
testified that the the reporting party sold drugs to an officer on multiple
occasions. The reporting party also alleges that you falsely issued a
warrant for his arrest and falsely arrested him.
The complainant alleges that on an unknown date that the you falsely
testified that the the reporting party sold drugs to an officer on multiple
occasions. The reporting party also alleges that you falsely issued a
warrant for his arrest and falsely arrested him
Finding 1: (None Entered)
",229366,false,8
31941,1062551,Black,M,"Initial / Intake Allegation 1: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER HAS BEEN
HARASSING HIM FOR OVER ONE YEAR
AND HE HAS STOPPED HIM AT LEAST
FIFTY TIMES WITHIN THE YEAR. THE
REPORTING PARTY ALLEGES THAT ON
MAY 24, 2013, THE ACCUSED OFFICER
ARRESTED HIM AND IMPOUNDED HIS
VEHICLE WITHOUT JUSTIFICATION.
THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER HAS BEEN
HARASSING HIM FOR OVER ONE YEAR
AND HE HAS STOPPED HIM AT LEAST
FIFTY TIMES WITHIN THE YEAR. THE
REPORTING PARTY ALLEGES THAT ON
MAY 24, 2013, THE ACCUSED OFFICER
ARRESTED HIM AND IMPOUNDED HIS
VEHICLE WITHOUT JUSTIFICATION.
THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER HAS BEEN
HARASSING HIM FOR OVER ONE YEAR
AND HE HAS STOPPED HIM AT LEAST
FIFTY TIMES WITHIN THE YEAR. THE
REPORTING PARTY ALLEGES THAT ON
MAY 24, 2013, THE ACCUSED OFFICER
ARRESTED HIM AND IMPOUNDED HIS.
VEHICLE WITHOUT JUSTIFICATION.
Initial / Intake Allegation 4: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER HAS BEEN
HARASSING HIM FOR OVER ONE YEAR
AND HE HAS STOPPED HIM AT LEAST
FIFTY TIMES WITHIN THE YEAR. THE
REPORTING PARTY ALLEGES THAT ON
MAY 24, 2013, THE ACCUSED OFFICER
ARRESTED HIM AND IMPOUNDED HIS
VEHICLE WITHOUT JUSTIFICATION.
THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER HAS BEEN
HARASSING HIM FOR OVER ONE YEAR
AND HE HAS STOPPED HIM AT LEAST
FIFTY TIMES WITHIN THE YEAR. THE
REPORTING PARTY ALLEGES THAT ON
MAY 24, 2013, THE ACCUSED OFFICER
ARRESTED HIM AND IMPOUNDED HIS
VEHICLE WITHOUT JUSTIFICATION.
THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER HAS BEEN
HARASSING HIM FOR OVER ONE YEAR
AND HE HAS STOPPED HIM AT LEAST
FIFTY TIMES WITHIN THE YEAR. THE
REPORTING PARTY ALLEGES THAT ON
MAY 24, 2013, THE ACCUSED OFFICER
ARRESTED HIM AND IMPOUNDED HIS
VEHICLE WITHOUT JUSTIFICATION.
Finding 1: (None Entered)
",229441,false,31
8713,1064034,Black,M,"Initial / Intake Allegation 1: The complainant stated that the accused
officers detained him, took him to the
station, and then released him. The
complainant alleged that during a custodial
search, the accused officers removed
$580.00 and did not inventory it or return it
to him.
The complainant stated that the accused
officers detained him, took him to the
station, and then released him. The
complainant alleged that during a custodial
search, the accused officers removed
$580.00 and did not inventory it or return it
to him.
The complainant stated that the accused
officers detained him, took him to the
station, and then released him. The
complainant alleged that during a custodial
search, the accused officers removed
$580.00 and did not inventory it or return it
to him.
The complainant stated that the accused
officers detained him, took him to the
station, and then released him. The
complainant alleged that during a custodial
search, the accused officers removed
$580.00 and did not inventory it or return it
to him.
Initial / Intake Allegation 5: The complainant stated that the accused
officers detained him, took him to the
station, and then released him. The
complainant alleged that during a custodial
search, the accused officers removed
$580.00 and did not inventory it or return it
to him.
The complainant stated that the accused
officers detained him, took him to the
station, and then released him. The
complainant alleged that during a custodial
search, the accused officers removed
$580.00 and did not inventory it or return it
to him.
The complainant stated that the accused
officers detained him, took him to the
station, and then released him. The
complainant alleged that during a custodial
search, the accused officers removed
$580.00 and did not inventory it or return it
to him.
The complainant stated that the accused
officers detained him, took him to the
station, and then released him. The
complainant alleged that during a custodial
search, the accused officers removed
$580.00 and did not inventory it or return it
to him.
Allegation 2: jalleges on 02 August 2013 at 1344 hours at,
hat the accused detained him and took him to
e station, and then released him.
jalleges on 02 August 2013 at 1344 hours at
that the accused removed $580.00 during a
custodial search and did not inventory or return it to him.
jalleges on 02 August 2013 at 1344 hours ai
hat the accused detained him and took him to
the station, and then released him.
lleges on 02 August 2013 at 1344 hours at
{that the accused detained him and took him to
e station, and then released him.
alleges on 02 August 2013 at 1344 hours at
hat the accused detained him and took him to
e station, and then released him.
lleges on 02 August 2013 at 1344 hours at
that the accused removed $580.00 during a
custodial search and did not inventory or return it to him.
alleges on 02 August 2013 at 1344 hours at
hat the accused removed $580.00 during a
custodial search and did not inventory or return it to him.
lleges on 02 August 2013 at 1344 hours ai
that the accused removed $580.00 during a
custodial search and did not inventory or return it to him.
Finding 1: (None Entered)
",230365,false,20
8850,1064641,Black,M,"Initial / Intake Allegation 1: The complainant alleges that the accused
removed property (a television, Galaxy
tablet, Wii Game, Tower Speaker w/lpod
and various jewelry) from his home.
Initial / Intake Allegation 4: The complainant alleges that the accused
removed property (a television, Galaxy
tablet, Wii Game, Tower Speaker w/lpod
and various jewelry) from his home.
Allegation 2: It is alleged by the complainan, k on 01-SEP-
13, at 1800 hours, at the locatior, we, the
accused removed property (a tel&viows, warcay iawier, vvii Game, Towfer
Speaker w/lpod and various jewelry) from his home and failed to inventory
it
Finding 1: (None Entered)
",230804,false,29
15197,1066209,"","","Initial / Intake Allegation 1: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICERS ILLEGALLY
STRIP SEARCHED HIM.
Initial / Intake Allegation 5: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICERS ILLEGALLY
STRIP SEARCHED HIM.
Allegation 2: cavity search upon the reporting party, who was in custody at the time.
The reporting party alleges that on 05 Sep 2013 @ approximately
41530hrs at he accused conducted an improper strip and
cavity search upon the reporting party, who was in custody at the time.
The reporting party alleges that on 05 Sep 2013 @ approximately
41530hrs at the accused conducted an improper strip and
Finding 1: (None Entered)
",231731,false,14
9122,1066196,"",M,"Initial / Intake Allegation 1: The plaintiff alleges that he had informed
the accused officer that he was recovering
from eye surgery that required medication.
The plaintiff alleges that the accused officer
refused him medical attention for his left eye
and it suffered permanent damage.
The plaintiff alleges that he had informed
the accused officer that he was recovering
from eye surgery that required medication.
The plaintiff alleges that the accused officer
refused him medical attention for his left eye
and it suffered permanent damage.
Initial / Intake Allegation 4: The plaintiff alleges that he had informed
the accused officer that he was recovering
from eye surgery that required medication.
The plaintiff alleges that the accused officer
tefused him medical attention for his left eye
and it suffered permanent damage.
The plaintiff alleges that he had informed
the accused officer that he was recovering
from eye surgery that required medication.
The plaintiff alleges that the accused officer
tefused him medical attention for his left eye
and it suffered permanent damage.
Allegation 2: It is alleged that T informed the arresting officers that he
was recovering from eye surgery that required medication and he was
refused medical attention for his left eye which suffered permanent
damage.
It is alleged that informed the arresting officers that he
was recovering from eye surgery that required medication and he was
refused medical attention for his left eye which suffered permanent
damage.
Finding 1: (None Entered)
",231726,false,12
